gene_id,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
ENSG00000104093,723.0209633,-0.505521948,0.124165941,-4.071341489,4.67E-05,0.000829002
ENSG00000142327,1040.764017,0.545351386,0.134008806,4.069519023,4.71E-05,0.000834549
ENSG00000129128,3708.194538,0.83493704,0.205497985,4.062993804,4.84E-05,0.000857244
ENSG00000219481,952.8075423,-0.674701528,0.166175651,-4.060170802,4.90E-05,0.000866675
ENSG00000104313,102.18858,-0.975368904,0.240288125,-4.059163984,4.92E-05,0.000869418
ENSG00000142227,2295.6473,-0.550807765,0.135729683,-4.058123112,4.95E-05,0.000872298
ENSG00000104047,1678.160934,-0.463222229,0.114205784,-4.056031254,4.99E-05,0.000879132
ENSG00000120942,291.5698103,0.673558247,0.1663103,4.050009202,5.12E-05,0.000901031
ENSG00000067113,1761.910478,-0.90163609,0.222732871,-4.048060288,5.16E-05,0.000907524
ENSG00000099849,41.60318719,1.343815899,0.33203491,4.047212689,5.18E-05,0.000909773
ENSG00000260549,78.35180998,0.913985647,0.226289179,4.039016139,5.37E-05,0.000941076
ENSG00000135048,957.3377928,0.856533702,0.212090816,4.038523304,5.38E-05,0.000941979
ENSG00000138185,883.6975647,-0.451287298,0.111799131,-4.036590403,5.42E-05,0.000948687
ENSG00000152463,9.344825272,3.154118407,0.781665385,4.035126112,5.46E-05,0.000953535
ENSG00000145386,194.3913534,1.016529951,0.25202219,4.033493834,5.50E-05,0.000959094
ENSG00000164330,893.4156447,0.983499427,0.24412668,4.028643756,5.61E-05,0.000977981
ENSG00000067900,2681.713275,0.517427907,0.128469839,4.027621675,5.63E-05,0.000981126
ENSG00000187079,8379.321433,0.735507768,0.182645636,4.026966018,5.65E-05,0.000982749
ENSG00000109775,373.6553835,-0.485481344,0.12058008,-4.026215139,5.67E-05,0.000984775
ENSG00000171604,690.9734384,-0.593341474,0.147412937,-4.025029856,5.70E-05,0.000988628
ENSG00000135604,21.8444408,2.512058246,0.62426821,4.024004757,5.72E-05,0.000991822
ENSG00000102524,61.32085837,-1.096857147,0.273041564,-4.017180134,5.89E-05,0.001019825
ENSG00000164171,847.0205916,-0.960172441,0.239155607,-4.014843953,5.95E-05,0.001028818
ENSG00000143811,716.4218951,0.436936885,0.108861285,4.013703165,5.98E-05,0.001032641
ENSG00000123411,243.7792027,-0.57177991,0.142500169,-4.012485846,6.01E-05,0.001036815
ENSG00000188878,174.4801571,-0.561150198,0.139890036,-4.011366464,6.04E-05,0.001040573
ENSG00000182551,1548.112019,0.631804736,0.15766419,4.007281154,6.14E-05,0.001057543
ENSG00000164142,9.463200435,3.050004255,0.761507351,4.005219716,6.20E-05,0.001064419
ENSG00000184898,756.8552175,-0.676806439,0.168976349,-4.005332369,6.19E-05,0.001064419
ENSG00000156050,196.7345831,-0.74383736,0.185849891,-4.00235564,6.27E-05,0.001076185
ENSG00000109654,1322.986665,-0.890617622,0.222595374,-4.001060787,6.31E-05,0.001079677
ENSG00000205765,1156.640473,0.389813806,0.097422127,4.001286135,6.30E-05,0.001079677
ENSG00000240303,1083.995921,-0.609919852,0.152483406,-3.999909682,6.34E-05,0.001083732
ENSG00000271254,841.2510227,-0.834992365,0.208779428,-3.999399617,6.35E-05,0.001084861
ENSG00000185122,1187.346569,0.449256653,0.112468326,3.994517104,6.48E-05,0.001106228
ENSG00000176148,490.6336924,0.439505248,0.110131951,3.990715165,6.59E-05,0.001122865
ENSG00000153936,2068.230801,0.949285372,0.238087619,3.987126143,6.69E-05,0.001138715
ENSG00000145390,8772.651036,2.380675024,0.597790203,3.98245908,6.82E-05,0.001160029
ENSG00000123685,43.78150425,2.018292154,0.506975956,3.981041169,6.86E-05,0.001165679
ENSG00000121691,2105.155351,0.771098495,0.193788906,3.979064191,6.92E-05,0.001174114
ENSG00000168792,440.6016701,0.674108945,0.169496352,3.977129521,6.98E-05,0.001182396
ENSG00000106772,5611.351185,0.721131201,0.181388144,3.975624777,7.02E-05,0.001188584
ENSG00000132740,321.8151405,1.105950771,0.278299886,3.973953371,7.07E-05,0.001191965
ENSG00000185112,579.7506253,1.23795801,0.311522165,3.973900256,7.07E-05,0.001191965
ENSG00000197217,1659.06086,0.44999781,0.113229734,3.974201772,7.06E-05,0.001191965
ENSG00000240771,1308.421683,0.533465543,0.134235646,3.974097488,7.06E-05,0.001191965
ENSG00000150938,11674.97906,1.04745327,0.263643166,3.972996104,7.10E-05,0.001195187
ENSG00000011485,1024.182381,0.541650988,0.136380627,3.971612405,7.14E-05,0.001200834
ENSG00000246705,700.4910447,0.777323298,0.195856125,3.968848543,7.22E-05,0.001213515
ENSG00000131148,395.7012248,0.514365469,0.129641568,3.967596793,7.26E-05,0.001218569
ENSG00000163554,15.86165429,-3.273706905,0.825576313,-3.965359535,7.33E-05,0.00122737
ENSG00000197879,8271.736292,0.523724863,0.132071808,3.965455402,7.33E-05,0.00122737
ENSG00000120802,527.4657165,-0.572328356,0.14450218,-3.960690111,7.47E-05,0.001250257
ENSG00000135446,1921.534086,-0.72235955,0.182487326,-3.95840942,7.55E-05,0.001260879
ENSG00000124422,5111.004748,-0.414292003,0.104720552,-3.956167106,7.62E-05,0.001271382
ENSG00000168884,664.5285433,0.573757899,0.145053301,3.955497025,7.64E-05,0.001273565
ENSG00000142279,681.4140264,0.801440253,0.202648202,3.954835252,7.66E-05,0.001275708
ENSG00000167992,255.2170686,-1.364126245,0.345575121,-3.947408721,7.90E-05,0.001314494
ENSG00000095585,25.07981817,-2.706207163,0.686329131,-3.94301661,8.05E-05,0.001337361
ENSG00000155893,444.5108017,-0.767767908,0.194739455,-3.942539055,8.06E-05,0.001338577
ENSG00000073111,166.1356824,-0.686524601,0.174220586,-3.940548118,8.13E-05,0.001346821
ENSG00000166347,1008.679199,0.581757669,0.147631527,3.940605922,8.13E-05,0.001346821
ENSG00000070388,10.77478156,2.503672252,0.635664985,3.938666294,8.19E-05,0.001355962
ENSG00000138802,1247.338804,0.491433529,0.124887174,3.935020017,8.32E-05,0.001375231
ENSG00000107796,5782.984588,1.100580993,0.279724479,3.934517979,8.34E-05,0.001375289
ENSG00000126785,708.6057007,-1.31639844,0.33457895,-3.93449271,8.34E-05,0.001375289
ENSG00000106086,475.1375776,0.710133343,0.18051465,3.933937448,8.36E-05,0.001376991
ENSG00000196155,246.1338398,-1.181044993,0.300898479,-3.925061367,8.67E-05,0.001427234
ENSG00000178662,38.95956812,-1.271272536,0.324239253,-3.920785418,8.83E-05,0.001451243
ENSG00000104695,1955.631683,0.582040701,0.148635273,3.915898898,9.01E-05,0.001479372
ENSG00000106003,16.7615802,-2.561736345,0.6543192,-3.915117186,9.04E-05,0.001482586
ENSG00000206527,614.5397995,0.63326175,0.161797742,3.913909689,9.08E-05,0.001488431
ENSG00000148468,548.269522,-0.693202129,0.177192452,-3.912142547,9.15E-05,0.001497768
ENSG00000118507,103.3194667,0.756488295,0.193385615,3.911812659,9.16E-05,0.001498216
ENSG00000185262,367.5136126,0.828616638,0.212022879,3.908147271,9.30E-05,0.001519504
ENSG00000122786,23002.78877,0.738522795,0.189030769,3.906891973,9.35E-05,0.001525792
ENSG00000175471,157.9209666,1.815932951,0.465064175,3.904693266,9.43E-05,0.001538094
ENSG00000019991,1233.359972,-1.021603836,0.261953924,-3.899937143,9.62E-05,0.001566959
ENSG00000122970,577.7330865,0.574991186,0.147459633,3.899312473,9.65E-05,0.001569341
ENSG00000110768,1359.18281,0.379681357,0.097395725,3.898336977,9.69E-05,0.001574006
ENSG00000172738,51.88503936,-1.571305219,0.403118204,-3.897877107,9.70E-05,0.001575328
ENSG00000149212,2842.634605,-0.50622081,0.129898679,-3.897043562,9.74E-05,0.001579087
ENSG00000096654,158.4816727,-0.636933385,0.163461835,-3.89652659,9.76E-05,0.001580789
ENSG00000149257,6776.179734,-0.664518325,0.170733344,-3.892141442,9.94E-05,0.001607945
ENSG00000160613,2376.687892,1.001877207,0.257449574,3.891547348,9.96E-05,0.00161019
ENSG00000164619,552.8971971,-1.363851591,0.350491784,-3.891251249,9.97E-05,0.001610459
ENSG00000139624,714.7764284,0.453244153,0.116501613,3.89045387,0.000100057,0.001614062
ENSG00000067798,642.2475926,1.400232424,0.360228441,3.887067941,0.000101462,0.001635015
ENSG00000162998,90.96861563,1.783559722,0.459167169,3.884336342,0.00010261,0.00165177
ENSG00000162139,180.6403798,-0.847718284,0.218260529,-3.883974293,0.000102763,0.001652499
ENSG00000181027,549.7738695,0.448073075,0.115379231,3.883481189,0.000102972,0.001654121
ENSG00000085719,2763.918577,0.435959232,0.112273608,3.883007234,0.000103172,0.001655616
ENSG00000155008,609.9727196,0.70742313,0.182228316,3.882070275,0.000103571,0.001660273
ENSG00000038274,1719.9804,0.538880796,0.138893944,3.879800512,0.000104542,0.001674093
ENSG00000090861,2946.350355,-0.573501232,0.147915851,-3.877212798,0.00010566,0.001688468
ENSG00000154127,416.606443,0.99885824,0.257607252,3.877446123,0.000105559,0.001688468
ENSG00000138135,38.49517589,-1.583203514,0.408555283,-3.875126769,0.000106569,0.001701226
ENSG00000137124,668.6009424,0.981928467,0.253414611,3.874790261,0.000106717,0.001701808
ENSG00000197586,992.5298766,0.415123463,0.107152124,3.874150591,0.000106997,0.001704512
ENSG00000099991,1717.187113,0.695070322,0.179538264,3.871432793,0.000108197,0.001721844
ENSG00000174738,1125.698598,-0.640159162,0.165365722,-3.871172047,0.000108313,0.001721901
ENSG00000122376,411.662012,0.440073574,0.113699931,3.870482327,0.00010862,0.001724993
ENSG00000014216,3510.335185,0.296908222,0.076751153,3.86845293,0.000109528,0.001737611
ENSG00000140092,9481.903641,0.337317392,0.087222799,3.867307578,0.000110044,0.001743132
ENSG00000173418,642.7338022,0.52464682,0.135666678,3.867175264,0.000110103,0.001743132
ENSG00000132646,893.4534828,-0.63398454,0.164025239,-3.865164568,0.000111014,0.001755743
ENSG00000155827,1306.711776,-0.355100345,0.091892289,-3.864310575,0.000111403,0.001758271
ENSG00000183876,213.5356272,-1.828546433,0.473187465,-3.864317141,0.0001114,0.001758271
ENSG00000171155,548.2924891,0.55276909,0.143089359,3.8631041,0.000111955,0.001763353
ENSG00000185650,4004.111275,-0.683580117,0.176949582,-3.863134969,0.000111941,0.001763353
ENSG00000165644,72.1823161,1.00467712,0.260108027,3.862537926,0.000112215,0.001765633
ENSG00000213699,1039.396912,0.320706628,0.083076289,3.860387028,0.000113208,0.001779424
ENSG00000278741,1868.410677,-0.536808871,0.139070215,-3.85998448,0.000113394,0.001780533
ENSG00000117280,1185.460976,0.497389186,0.128954476,3.857091294,0.000114744,0.00179989
ENSG00000135862,34261.37898,0.634304799,0.164467504,3.856718096,0.00011492,0.001800798
ENSG00000182916,405.7211429,-0.496173789,0.128849678,-3.850795737,0.000117735,0.001843028
ENSG00000002834,8609.182756,0.416875055,0.108296984,3.849369035,0.000118422,0.00185002
ENSG00000011566,1413.924672,0.813291608,0.211278658,3.849378896,0.000118418,0.00185002
ENSG00000118503,354.6487186,0.483430398,0.12559686,3.84906435,0.00011857,0.001850438
ENSG00000135926,5332.398543,0.539008229,0.140128825,3.846519306,0.000119808,0.001867856
ENSG00000101150,3804.669968,0.325276195,0.084588819,3.845380496,0.000120366,0.001874647
ENSG00000128045,122.0428045,3.968746229,1.03251597,3.843762562,0.000121162,0.001883303
ENSG00000185716,478.2262191,0.724502324,0.188488249,3.843753283,0.000121167,0.001883303
ENSG00000006607,957.9918891,0.595861925,0.15505366,3.842940084,0.000121569,0.001887644
ENSG00000185252,145.308146,-0.7930698,0.206448012,-3.841498843,0.000122285,0.001896844
ENSG00000161682,304.3788135,-0.927235491,0.241464828,-3.840043693,0.000123012,0.001906195
ENSG00000124440,221.0548983,1.971180982,0.513369045,3.83969583,0.000123187,0.001906972
ENSG00000162298,1048.159867,0.394726395,0.102888009,3.836466475,0.000124817,0.001930263
ENSG00000102385,110.5641002,-1.000521496,0.261199594,-3.830486413,0.00012789,0.001975794
ENSG00000186575,2595.503122,0.943134817,0.24639957,3.827664215,0.000129365,0.001994562
ENSG00000186635,2879.081787,-0.363435447,0.094946633,-3.827786583,0.000129301,0.001994562
ENSG00000075420,5868.851998,0.642026644,0.167755841,3.827149275,0.000129636,0.001994729
ENSG00000130584,212.1961604,-0.857587473,0.22407219,-3.827282053,0.000129566,0.001994729
ENSG00000185189,1444.673516,0.500861948,0.131046067,3.822029617,0.000132358,0.00203457
ENSG00000102900,618.6175054,0.422255052,0.110577441,3.818636486,0.000134191,0.00206069
ENSG00000092847,1013.085838,-0.411544489,0.107785173,-3.818192044,0.000134433,0.002062237
ENSG00000186063,3884.660601,0.383229849,0.10037561,3.817957849,0.000134561,0.002062237
ENSG00000166401,401.4575938,0.537865541,0.140895208,3.81748641,0.000134818,0.002064118
ENSG00000101558,2573.65746,0.401029135,0.105120957,3.814930389,0.000136221,0.002077524
ENSG00000117592,3679.018135,0.441744092,0.115794266,3.814904711,0.000136235,0.002077524
ENSG00000135823,1009.807914,0.488517841,0.12803371,3.815540773,0.000135885,0.002077524
ENSG00000172345,597.1130597,-0.666845113,0.174784858,-3.815233881,0.000136054,0.002077524
ENSG00000132612,1245.284987,0.329576984,0.08640627,3.814271632,0.000136585,0.002080788
ENSG00000034713,1398.57366,0.373352858,0.097899001,3.813653413,0.000136927,0.002081867
ENSG00000205352,1815.485601,0.403409599,0.105774467,3.813865572,0.00013681,0.002081867
ENSG00000061337,69.76724656,-0.951115187,0.249890937,-3.806121182,0.000141163,0.002144144
ENSG00000235109,81.15482585,-1.891966407,0.497190939,-3.805311517,0.000141626,0.002149042
ENSG00000169410,1124.719957,0.356049943,0.093602673,3.803843732,0.000142468,0.002159686
ENSG00000108262,1200.329381,0.554930732,0.145920181,3.802974539,0.000142969,0.002165141
ENSG00000198668,4114.696711,0.34927524,0.09188453,3.801240965,0.000143973,0.002178198
ENSG00000141867,1566.783527,0.434002784,0.114211191,3.800002258,0.000144695,0.002186958
ENSG00000058085,74.37146823,0.920020627,0.242267086,3.79754692,0.000146135,0.002203995
ENSG00000101084,636.6462538,0.507919486,0.133756405,3.797347018,0.000146253,0.002203995
ENSG00000109189,662.3928865,0.653517925,0.172094064,3.797446055,0.000146195,0.002203995
ENSG00000167380,327.3223554,-0.614570971,0.161941559,-3.795017012,0.000147633,0.002222613
ENSG00000148926,17465.64941,0.64781791,0.170783192,3.793218176,0.000148707,0.002236588
ENSG00000110057,335.9166175,0.631795989,0.166613813,3.791978457,0.000149452,0.002245584
ENSG00000157617,972.5800855,1.094584742,0.288952288,3.788115853,0.000151794,0.002274582
ENSG00000183688,1173.783992,0.787544333,0.20789768,3.788134305,0.000151783,0.002274582
ENSG00000275338,994.9305453,0.501419895,0.132368429,3.788062606,0.000151827,0.002274582
ENSG00000103710,1065.029328,-1.015883362,0.268201819,-3.787757171,0.000152013,0.002275157
ENSG00000149591,12851.96466,1.306546171,0.345112078,3.785860456,0.000153178,0.002290349
ENSG00000156931,831.0100552,-0.386538712,0.102215463,-3.781607,0.000155819,0.002327578
ENSG00000107731,564.9872588,-0.999002588,0.264255023,-3.780448813,0.000156546,0.002336158
ENSG00000143748,279.4001767,-0.591046106,0.156443983,-3.778004704,0.00015809,0.002354158
ENSG00000153179,1263.193319,0.441051305,0.116747826,3.777811715,0.000158212,0.002354158
ENSG00000198933,465.3277706,0.413369419,0.109412384,3.77808621,0.000158038,0.002354158
ENSG00000144136,697.1933117,-0.496593325,0.131501775,-3.776324117,0.00015916,0.002363315
ENSG00000154864,136.3666129,-1.586696391,0.420192204,-3.776120493,0.00015929,0.002363315
ENSG00000197119,453.683176,-0.587294434,0.155519352,-3.776343126,0.000159148,0.002363315
ENSG00000183723,515.8132015,0.755982492,0.200251354,3.775167944,0.0001599,0.002370072
ENSG00000100116,123.0363781,0.64645197,0.171541649,3.768484069,0.000164242,0.002432081
ENSG00000091164,1234.62573,-0.319828097,0.084916792,-3.766370475,0.000165638,0.002450387
ENSG00000077063,346.4583133,-1.073744677,0.285156954,-3.76545149,0.000166248,0.002457049
ENSG00000112078,2399.720853,0.548654243,0.145736773,3.764693239,0.000166754,0.002462144
ENSG00000069020,835.8446022,-0.487738291,0.12957541,-3.764126938,0.000167132,0.002465357
ENSG00000183801,1377.207028,-0.955207575,0.253807978,-3.763504925,0.000167548,0.002469126
ENSG00000176928,432.860675,1.965919397,0.522854058,3.759977316,0.000169929,0.002501802
ENSG00000135596,1348.804981,0.439932332,0.117015038,3.75962219,0.00017017,0.002502953
ENSG00000140455,433.7694104,-0.474987517,0.126383382,-3.758306763,0.000171067,0.00251133
ENSG00000163947,561.5707783,-0.982828619,0.261503028,-3.758383323,0.000171015,0.00251133
ENSG00000028137,526.8707484,0.838148328,0.223031602,3.757980125,0.00017129,0.002512206
ENSG00000147140,5096.400312,-0.451196619,0.120153106,-3.755180664,0.000173216,0.002538027
ENSG00000162493,1067.401949,1.756153209,0.46798365,3.752595225,0.000175013,0.002561908
ENSG00000165495,18.77146609,-2.359064971,0.629107316,-3.749860972,0.000176933,0.002587534
ENSG00000144233,695.220878,0.311278483,0.08303029,3.748975011,0.000177559,0.002592933
ENSG00000184156,17.41232624,2.497379242,0.666251412,3.748403674,0.000177964,0.002592933
ENSG00000188916,52.40040153,2.388165653,0.637082513,3.748597088,0.000177826,0.002592933
ENSG00000196214,269.2767346,-0.594502187,0.15860228,-3.748383621,0.000177978,0.002592933
ENSG00000254726,48.63418801,-1.642869014,0.438350714,-3.747841535,0.000178363,0.002596077
ENSG00000140443,4610.954546,0.527200194,0.140725648,3.746297862,0.000179463,0.00260962
ENSG00000213625,4489.694457,0.398265354,0.106331452,3.745508479,0.000180029,0.002615361
ENSG00000084652,3861.898077,0.429834225,0.114786097,3.744654071,0.000180642,0.002619316
ENSG00000135241,966.2975818,0.567580174,0.151562271,3.74486454,0.000180491,0.002619316
ENSG00000198873,3127.70556,0.503922935,0.134750908,3.739662644,0.000184267,0.002669354
ENSG00000116679,737.1505511,-0.693237235,0.18540775,-3.738987361,0.000184763,0.002671489
ENSG00000148110,1518.052917,0.422893368,0.11309865,3.739154869,0.00018464,0.002671489
ENSG00000146263,225.34579,-0.537946364,0.143904589,-3.738215487,0.000185331,0.002677179
ENSG00000148672,2951.375364,0.288582529,0.077223679,3.736969443,0.000186252,0.002685418
ENSG00000161091,887.3211206,0.506583148,0.135556304,3.737068172,0.000186178,0.002685418
ENSG00000122863,1057.128743,0.85701723,0.229394312,3.736000343,0.00018697,0.002693252
ENSG00000276130,117.0763425,0.954519659,0.255702313,3.732933217,0.000189263,0.002723715
ENSG00000197771,1099.904777,0.428081425,0.114690271,3.732499911,0.000189589,0.002725849
ENSG00000133816,2052.249737,1.055089641,0.282751084,3.731514043,0.000190332,0.002733979
ENSG00000072163,673.4853136,1.29480343,0.347142388,3.729891462,0.000191562,0.002749071
ENSG00000259171,877.9883039,0.759986988,0.203847489,3.728213635,0.000192842,0.002764848
ENSG00000185338,223.1040486,-1.179086453,0.316325497,-3.727446767,0.000193429,0.002770682
ENSG00000197265,546.835155,0.383095717,0.102813177,3.726134434,0.000194439,0.002782542
ENSG00000170242,2897.626449,0.532692288,0.142981123,3.725612712,0.000194841,0.002784526
ENSG00000182704,1047.436724,0.934116957,0.250737042,3.725484475,0.00019494,0.002784526
ENSG00000107611,47.69073623,-1.625720773,0.436818297,-3.721732313,0.000197861,0.002818367
ENSG00000132170,520.7180506,1.069041251,0.287210192,3.722156382,0.000197529,0.002818367
ENSG00000181827,811.7523606,-0.62112034,0.166882205,-3.721908765,0.000197722,0.002818367
ENSG00000258691,47.90135643,-1.530832321,0.41141434,-3.72090171,0.000198513,0.002825031
ENSG00000170485,370.8514501,0.99617375,0.267804598,3.719778365,0.000199398,0.002834995
ENSG00000166912,662.423661,0.759952974,0.204412232,3.717747052,0.000201007,0.002855235
ENSG00000103876,383.9886103,-0.516248252,0.138979785,-3.714556421,0.00020356,0.002886156
ENSG00000244462,1157.694951,0.544567574,0.146602271,3.714591653,0.000203532,0.002886156
ENSG00000108846,420.7834811,0.989279618,0.26640409,3.713455071,0.000204449,0.002896074
ENSG00000112290,641.2991253,0.573972224,0.154720062,3.709746602,0.000207467,0.002936114
ENSG00000095637,48.70348056,1.51475725,0.408390592,3.709089486,0.000208006,0.002941031
ENSG00000102218,431.4365249,0.532796309,0.143764063,3.70604653,0.00021052,0.002973832
ENSG00000112320,318.2974597,-0.983084859,0.265341906,-3.704973985,0.000211412,0.002978217
